TIME,WBE_1,WBE_2,WBE_3,FSP_X,FSP_Y,FSP_Z
0.721,0.159661,0.444662770319172,-0.00635963,0.02501,-0.0843361,-11.9357
0.722,0.156369,0.442754140456184,-0.00733306,0.0625028,-0.0861209,-11.9394
0.723,0.15446,0.440726653030665,-0.00625964,0.0583734,-0.076885,-11.9209
0.724,0.151937,0.438541686681558,-0.00677236,0.0540394,-0.0829861,-11.9203
0.725,0.14898,0.436385469108405,-0.00633633,0.0285708,-0.0820404,-11.9111
0.726,0.14719,0.434307845454856,-0.00556105,0.0492435,-0.0713003,-11.9281
0.727,0.144759,0.432197431206547,-0.00580048,0.0407894,-0.0513314,-11.9214
0.728,0.14354,0.429904838266179,-0.0046544,0.0406915,-0.0651951,-11.916
0.729,0.140323,0.427544818013402,-0.0048813,0.0339775,-0.0655245,-11.8868
0.73,0.138647,0.42514990752644,-0.00369725,0.0341612,-0.0926269,-11.8747
0.731,0.137257,0.422720070216686,-0.00310627,0.0549762,-0.0840821,-11.8729
0.732,0.133888,0.420179100929868,-0.00291805,0.0321704,-0.0684055,-11.8661
0.733,0.133555,0.417703787300221,-0.00195823,0.0471061,-0.0787577,-11.8766
0.734,0.130667,0.415100822909589,-0.00138444,0.0374489,-0.0768333,-11.86
0.735,0.129525,0.412441930716928,-0.000797635,0.0393639,-0.070331,-11.82
0.736,0.128401,0.409662154499521,-0.000784739,0.0408039,-0.0886881,-11.83
0.737,0.126145,0.406695688640033,0.000174921,0.0653236,-0.0827333,-11.8017
0.738,0.124176,0.403683657926851,0.000917929,0.015981,-0.0899264,-11.7721
0.739,0.123324,0.400617751356837,0.00141838,0.0276588,-0.0929147,-11.752
0.74,0.120899,0.397423451459324,0.00243332,0.0323388,-0.0658771,-11.7574
0.741,0.120065,0.394201352799135,0.00245114,0.0447053,-0.0650126,-11.744
0.742,0.118118,0.390938601730691,0.00363001,0.0416798,-0.0885419,-11.7484
0.743,0.11644,0.387475146331607,0.00386183,0.0360995,-0.079402,-11.6797
0.744,0.115084,0.384205521364805,0.00335326,0.032209,-0.0682859,-11.7083
0.745,0.11256,0.380791157437233,0.00382886,0.02214,-0.0823638,-11.7439
0.746,0.111322,0.377466594542014,0.00405632,0.0417511,-0.0823632,-11.74
0.747,0.109828,0.373938016958237,0.00520746,0.0417992,-0.0706713,-11.7159
0.748,0.106569,0.370410980369633,0.00599146,0.0452226,-0.0697046,-11.7049
0.749,0.104347,0.366873696473931,0.00657366,0.0367511,-0.0847089,-11.7018
0.75,0.102492,0.363296172459807,0.0068233,0.03049,-0.06671,-11.707
0.751,0.101111,0.359771492944114,0.00836469,0.0400077,-0.072802,-11.6872
0.752,0.0991962,0.356426285497349,0.00716822,0.0340891,-0.0844136,-11.7502
0.753,0.0971949,0.353226868311328,0.00660859,0.0364698,-0.0760569,-11.775
0.754,0.095954,0.350082180627721,0.00833533,0.0313508,-0.0694516,-11.8047
0.755,0.0951833,0.346921969264007,0.00808864,0.0497,-0.0708938,-11.8324
0.756,0.0951754,0.343769225718256,0.00872939,0.049435,-0.0683231,-11.8177
0.757,0.0935747,0.340677767692665,0.00855937,0.0300879,-0.0804555,-11.813
0.758,0.0934649,0.33744449327813,0.0102342,0.034118,-0.0751396,-11.817
0.759,0.093276,0.334269156457996,0.0104899,0.0467954,-0.0765345,-11.7959
0.76,0.0937399,0.331120896732019,0.0100763,0.0484987,-0.0660498,-11.8183
0.761,0.0938264,0.327777472691338,0.0109838,0.0474515,-0.0855968,-11.8023
0.762,0.0941582,0.32435457331,0.0104957,0.0238209,-0.0726145,-11.7684
0.763,0.0945305,0.320775740251212,0.0108231,0.0392673,-0.0662123,-11.755
0.764,0.0948654,0.317157954886654,0.0112075,0.0516157,-0.0736178,-11.7305
0.765,0.095234,0.313489231593679,0.0108474,0.0615493,-0.0979965,-11.7311
0.766,0.0954137,0.30991012834851,0.0105043,0.0247647,-0.0664361,-11.7302
0.767,0.0956346,0.306075770630377,0.0101763,0.0451787,-0.0843784,-11.7154
0.768,0.0961167,0.30225717148057,0.00974867,0.0338789,-0.0867445,-11.6877
0.769,0.0956706,0.298450534428905,0.00992965,0.0391308,-0.0602229,-11.6688
0.77,0.0966636,0.294550792841628,0.00984082,0.0486032,-0.0608653,-11.6577
0.771,0.0962055,0.29065753867987,0.0095309,0.0524322,-0.0878019,-11.6597
0.772,0.0953785,0.287039645173956,0.00909358,0.0357368,-0.0757343,-11.6773
0.773,0.0946813,0.283405575268475,0.00735547,0.0587496,-0.0639433,-11.7393
0.774,0.0944935,0.279870487713912,0.005713,0.0542947,-0.0683791,-11.7695
0.775,0.0928598,0.276256045378928,0.00596519,0.0503321,-0.0607068,-11.7407
0.776,0.0914285,0.272674778798291,0.00526929,0.0556411,-0.0878106,-11.755
0.777,0.0913647,0.269040009769561,0.00448066,0.0619257,-0.0724256,-11.7347
0.778,0.0890202,0.265444597479726,0.00420493,0.0486023,-0.0744703,-11.7482
0.779,0.0880647,0.261663841849112,0.0030789,0.0520239,-0.0638866,-11.7208
0.78,0.0855777,0.257860207089938,0.00238017,0.0481384,-0.0708736,-11.682
0.781,0.0841756,0.254057978077142,0.00127669,0.0368376,-0.0770459,-11.7055
0.782,0.0820446,0.250193511238417,0.000878526,0.0622221,-0.0859453,-11.6733
0.783,0.0805325,0.24637172881157,0.000363042,0.0394496,-0.0659598,-11.6678
0.784,0.0786713,0.242601237469103,-0.000527721,0.056179,-0.0863805,-11.6721
0.785,0.0746641,0.238934710851284,-0.00207076,0.0634042,-0.0648261,-11.7212
0.786,0.07174,0.235447195005075,-0.00275817,0.0297231,-0.0744997,-11.7653
0.787,0.0670966,0.23191406988267,-0.00340878,0.0501239,-0.0682215,-11.7585
0.788,0.06285,0.228407816366133,-0.00426127,0.040546,-0.0729591,-11.7555
0.789,0.0584093,0.224829422704617,-0.0053442,0.0367536,-0.0841633,-11.7403
0.79,0.0527753,0.221203533783684,-0.00654389,0.0367638,-0.0637455,-11.7516
0.791,0.0483205,0.217680523323279,-0.00691921,0.0477456,-0.0621074,-11.7257
0.792,0.0436046,0.213952045712944,-0.00642312,0.0369912,-0.076239,-11.7463
0.793,0.03802,0.210431440998919,-0.00743428,0.0287808,-0.0774792,-11.7258
0.794,0.0331709,0.206774753315312,-0.00751569,0.0654337,-0.0701697,-11.7178
0.795,0.0267028,0.203126248574728,-0.00823592,0.0417801,-0.0706826,-11.7401
0.796,0.0218164,0.199352438061207,-0.00794452,0.042274,-0.0752864,-11.7019
0.797,0.0168303,0.19560854488931,-0.00811662,0.0354062,-0.0741956,-11.6975
0.798,0.0118762,0.19181903525254,-0.00741812,0.0341265,-0.0620978,-11.6908
0.799,0.00723961,0.187961478900777,-0.00812305,0.0581804,-0.0696553,-11.6834
0.8,0.00245393,0.184112733062535,-0.00750604,0.040494,-0.0694846,-11.6611
0.801,-0.00259684,0.180185803302033,-0.00760309,0.0488464,-0.0639456,-11.6359
0.802,-0.0071511,0.176308915026321,-0.00658695,0.0459528,-0.072469,-11.6287
0.803,-0.0117522,0.172304325357682,-0.00626675,0.0340088,-0.0624359,-11.6328
0.804,-0.0151183,0.168347950969705,-0.00549059,0.0319777,-0.0945843,-11.6506
0.805,-0.0192706,0.164344182586196,-0.00626931,0.051711,-0.0751738,-11.6329
0.806,-0.0238181,0.160149986245056,-0.00550734,0.0328246,-0.076558,-11.5829
0.807,-0.0272332,0.155982662489021,-0.00506024,0.0564246,-0.0734255,-11.5647
0.808,-0.0311077,0.151604557308189,-0.00392284,0.0579932,-0.0731819,-11.5669
0.809,-0.034511,0.147346207423954,-0.00360147,0.0416683,-0.07159,-11.5766
0.81,-0.0387669,0.143219470398847,-0.00346645,0.0348875,-0.0707299,-11.5397
0.811,-0.0417707,0.138880094386412,-0.00272732,0.0446121,-0.0831417,-11.5604
0.812,-0.0448127,0.134609665115528,-0.00137923,0.0444813,-0.0699048,-11.5539
0.813,-0.0479724,0.130335612191096,-0.000794598,0.0432426,-0.0872286,-11.5327
0.814,-0.051385,0.126101635381584,-0.000187634,0.0436143,-0.0711598,-11.5381
0.815,-0.0531115,0.121878869624582,3.65213e-05,0.0513871,-0.0699778,-11.5555
0.816,-0.0556778,0.118066532804447,-0.00016572,0.0358159,-0.0741112,-11.6013
0.817,-0.0566751,0.114465510593196,3.04288e-06,0.0411988,-0.0665022,-11.6897
0.818,-0.0584031,0.110953241074847,0.000525971,0.0441566,-0.0870583,-11.7179
0.819,-0.059056,0.107477494257368,0.001598,0.0494229,-0.0725741,-11.7214
0.82,-0.0595899,0.103952036565793,0.0029179,0.0397747,-0.0730189,-11.7244
0.821,-0.0593069,0.100543520385568,0.00299432,0.0515694,-0.0728164,-11.7118
0.822,-0.0579128,0.0969677147727951,0.00347638,0.0513882,-0.0699905,-11.7182
0.823,-0.0575256,0.0934071563980358,0.00449213,0.064502,-0.0766895,-11.7055
0.824,-0.0573717,0.0899726290476626,0.00465412,0.0654885,-0.0815037,-11.7209
0.825,-0.0563627,0.0864284933403714,0.00439115,0.0288372,-0.073071,-11.7148
0.826,-0.0562411,0.0827835345693549,0.004591,0.0501153,-0.0803555,-11.702
0.827,-0.0556804,0.0790299967434246,0.0054161,0.038984,-0.0878873,-11.6592
0.828,-0.0545509,0.0753750235236891,0.00477168,0.0386288,-0.0712555,-11.6491
0.829,-0.0531716,0.0715805675924605,0.00503819,0.0573515,-0.0618058,-11.6168
0.83,-0.0534294,0.0676786474975673,0.00542564,0.0393079,-0.096303,-11.6057
0.831,-0.0530946,0.0635744060750175,0.00609981,0.0388589,-0.0649902,-11.5711
0.832,-0.0522771,0.0594390542611475,0.005732,0.0466494,-0.066394,-11.5419
0.833,-0.0511212,0.0552631857554375,0.00579593,0.0549871,-0.0895267,-11.5269
0.834,-0.0515304,0.0511778470079487,0.00496418,0.0452949,-0.0567935,-11.5207
0.835,-0.050359,0.0472047807233638,0.00441495,0.0409462,-0.0667818,-11.5403
0.836,-0.0506383,0.0432605330268524,0.00409069,0.0451192,-0.0594612,-11.5837
0.837,-0.0506861,0.0392304736037715,0.00424583,0.0464127,-0.0828936,-11.5418
0.838,-0.0508318,0.0351942194397321,0.0042044,0.0508964,-0.0539209,-11.5361
0.839,-0.0519066,0.0311406204166882,0.00311177,0.05057,-0.0654208,-11.5345
0.84,-0.051448,0.0269185548486898,0.00211586,0.0362529,-0.0661183,-11.4857
0.841,-0.0518405,0.022561331297627,0.00221474,0.0441412,-0.0641109,-11.4734
0.842,-0.0518151,0.0182139292389477,0.0014833,0.0369589,-0.0592884,-11.4514
0.843,-0.0525146,0.0138837193683666,0.00103716,0.0483275,-0.0680787,-11.4353
0.844,-0.0536008,0.00954698378738228,0.000606955,0.0405612,-0.073054,-11.4359
0.845,-0.0539023,0.0051506187898673,7.10457e-05,0.0412911,-0.0985282,-11.4305
0.846,-0.0551196,0.00115651042688292,-0.000607359,0.0652491,-0.0825839,-11.475
0.847,-0.0552047,-0.0029173491010088,-0.00150809,0.0483828,-0.0724075,-11.5282
0.848,-0.0561249,-0.00683219227621414,-0.00289672,0.0474376,-0.0607355,-11.4995
0.849,-0.0570648,-0.0107058696216504,-0.00325504,0.0579489,-0.0906358,-11.5169
0.85,-0.059006,-0.0146499157134183,-0.004289,0.040775,-0.065432,-11.5217
0.851,-0.0589699,-0.0185296822272523,-0.00495288,0.0510912,-0.0660593,-11.5359
0.852,-0.0596231,-0.0223755380271555,-0.00592275,0.0251662,-0.0723233,-11.505
0.853,-0.0616131,-0.0262217025157118,-0.00661683,0.0294349,-0.062277,-11.5181
0.854,-0.0639483,-0.0301626235161956,-0.00772441,0.0618667,-0.0733582,-11.5312
0.855,-0.0661914,-0.0340591649789904,-0.00848068,0.0310234,-0.0752336,-11.5118
0.856,-0.0694297,-0.0380037483805118,-0.00859699,0.0413724,-0.0499867,-11.4855
0.857,-0.0718879,-0.0416946774623915,-0.00889146,0.0403246,-0.0598511,-11.4837
0.858,-0.0760564,-0.0454216564527832,-0.00999608,0.0306255,-0.0734931,-11.5014
0.859,-0.0784988,-0.0491901249228104,-0.0101385,0.0293657,-0.0624491,-11.4988
0.86,-0.082885,-0.0529249236186816,-0.010418,0.0363032,-0.075127,-11.5109
0.861,-0.0867435,-0.0567233520082518,-0.0106293,0.0357825,-0.0839092,-11.4962
0.862,-0.0902624,-0.0605981070870062,-0.0109356,0.0414679,-0.0695945,-11.4777
0.863,-0.0943962,-0.0644640995111969,-0.0114669,0.0331184,-0.0527006,-11.4424
0.864,-0.0980238,-0.0684314082954925,-0.011675,0.0518425,-0.0675351,-11.4533
0.865,-0.101004,-0.0724034327324311,-0.0113718,0.0318399,-0.069704,-11.4325
0.866,-0.105983,-0.076380956323739,-0.0111107,0.053856,-0.0876282,-11.3974
0.867,-0.108246,-0.0804784479242948,-0.011115,0.0385441,-0.0839705,-11.4006
0.868,-0.111822,-0.0845964007462414,-0.0099103,0.0445256,-0.0680798,-11.3961
0.869,-0.115661,-0.0885854472411099,-0.0106632,0.0426868,-0.0836476,-11.3952
0.87,-0.117444,-0.0927122223099904,-0.010323,0.0407238,-0.0804356,-11.3917
0.871,-0.121098,-0.0968050995111969,-0.00991296,0.0521286,-0.0716071,-11.3705
0.872,-0.124151,-0.101010006566267,-0.00854302,0.0555051,-0.0802947,-11.3653
0.873,-0.126517,-0.105202083994442,-0.00840226,0.0303604,-0.0578108,-11.3488
0.874,-0.129254,-0.109428191801781,-0.00839735,0.0371993,-0.0757973,-11.3372
0.875,-0.130964,-0.11365250901436,-0.00734407,0.0595314,-0.095719,-11.3318
0.876,-0.133073,-0.117810961809749,-0.00705903,0.0237329,-0.0660734,-11.3365
0.877,-0.135154,-0.122033843876021,-0.00561804,0.0280313,-0.0667944,-11.3263
0.878,-0.136814,-0.126282475697483,-0.00476757,0.0471987,-0.0726354,-11.3006
0.879,-0.138547,-0.130671046092583,-0.00417716,0.0632161,-0.0759895,-11.2908
0.88,-0.140364,-0.134961605070853,-0.00381426,0.0412437,-0.0666042,-11.2552
0.881,-0.141839,-0.139486950704123,-0.00301084,0.0446709,-0.0759759,-11.2329
0.882,-0.141795,-0.143957902030655,-0.00149846,0.0505118,-0.0894138,-11.2266
0.883,-0.141787,-0.148544084973679,-0.00111179,0.0326348,-0.0704241,-11.2089
0.884,-0.142107,-0.153121191801781,5.99832e-05,0.0471716,-0.0621804,-11.2059
0.885,-0.140377,-0.157742139856586,0.00113398,0.0184398,-0.0682556,-11.1779
0.886,-0.139315,-0.162315597882176,0.00187916,0.0342075,-0.0750169,-11.1892
0.887,-0.137337,-0.166937095434083,0.00248058,0.0382614,-0.0722406,-11.1638
0.888,-0.13577,-0.171681827540193,0.00251969,0.0475404,-0.0746924,-11.1609
0.889,-0.133986,-0.176241165339565,0.00406799,0.0319752,-0.0845408,-11.1349
0.89,-0.131377,-0.180624593631211,0.00427998,0.0240969,-0.0770195,-11.1802
0.891,-0.12908,-0.184967521433239,0.00473437,0.0345427,-0.0743582,-11.2107
0.892,-0.126515,-0.189289675310351,0.00499234,0.0372212,-0.0544049,-11.1799
0.893,-0.12339,-0.193675663225488,0.00442882,0.0297303,-0.0755565,-11.1697
0.894,-0.121206,-0.198142512620104,0.00571093,0.0224498,-0.0745907,-11.1594
0.895,-0.118793,-0.202605470801297,0.00594003,0.0524904,-0.069789,-11.1467
0.896,-0.116686,-0.206891257145093,0.00575797,0.0407204,-0.0518892,-11.149
0.897,-0.113481,-0.210935858253374,0.00635698,0.0394019,-0.0848777,-11.2094
0.898,-0.111235,-0.214846350575079,0.00527116,0.0565404,-0.0713363,-11.2545
0.899,-0.108876,-0.218729811538381,0.00507491,0.041474,-0.0733229,-11.2335
0.9,-0.106823,-0.222631383246735,0.00524453,0.050287,-0.0832069,-11.2172
0.901,-0.10371,-0.226484561293572,0.00505739,0.0432623,-0.0495378,-11.229
0.902,-0.102291,-0.230326787034639,0.00512326,0.0467473,-0.0575436,-11.2322
0.903,-0.0995476,-0.2341280464266,0.00409338,0.0348137,-0.0801361,-11.2452
0.904,-0.0979225,-0.237900564231283,0.00355354,0.0373477,-0.0612479,-11.2269
0.905,-0.0971564,-0.241596739340409,0.00273054,0.0362729,-0.0691427,-11.2258
0.906,-0.0941832,-0.245275328363828,0.00316,0.0281284,-0.0752694,-11.2413
0.907,-0.092808,-0.248869379329786,0.00254895,0.0493165,-0.0758574,-11.243
0.908,-0.0922919,-0.252443373120346,0.00168084,0.0450915,-0.0793995,-11.2491
0.909,-0.0906983,-0.255941032383262,0.00108073,0.0269615,-0.0920323,-11.2575
0.91,-0.0884985,-0.259483715815904,5.18548e-06,0.0368839,-0.0887537,-11.2491
0.911,-0.0878742,-0.262969060803953,-9.94818e-05,0.0520809,-0.0781473,-11.2413
0.912,-0.0866493,-0.266528570440723,-0.000307027,0.0261361,-0.0752843,-11.2302
0.913,-0.0866995,-0.270108250935653,-0.000467588,0.032546,-0.0726006,-11.2133
0.914,-0.084702,-0.273561606384107,-0.00162675,0.0426034,-0.0735117,-11.2031
0.915,-0.0842564,-0.277185715815904,-0.00224529,0.039712,-0.0774525,-11.2027
0.916,-0.0842755,-0.280735618134953,-0.00220931,0.0605177,-0.0651759,-11.224
0.917,-0.0822846,-0.284399972270153,-0.00331706,0.0460902,-0.0614088,-11.1859
0.918,-0.0818269,-0.288183130064214,-0.00326568,0.0323106,-0.0687445,-11.1426
0.919,-0.0821674,-0.291973486157888,-0.00478312,0.0274549,-0.0739992,-11.0898
0.92,-0.0802391,-0.295689267605497,-0.00506139,0.0399982,-0.0626256,-11.1293
0.921,-0.0796495,-0.299499152275465,-0.0049685,0.0329907,-0.0757187,-11.1095
0.922,-0.0794909,-0.30305892555516,-0.00578076,0.0345323,-0.0610102,-11.1269
0.923,-0.0784968,-0.306486135939637,-0.0067683,0.0324273,-0.0593803,-11.174
0.924,-0.077825,-0.309773050677565,-0.00844848,0.0462997,-0.0770686,-11.2015
0.925,-0.0781622,-0.313243608008565,-0.00899965,0.042861,-0.0730915,-11.1585
0.926,-0.0769266,-0.316714497263514,-0.00875566,0.03345,-0.0746606,-11.1326
0.927,-0.0780591,-0.320288542020032,-0.00881862,0.0437156,-0.0595001,-11.1184
0.928,-0.0786018,-0.323943272501683,-0.0100424,0.0637371,-0.0622772,-11.0884
0.929,-0.0799907,-0.327652183967883,-0.0108493,0.035123,-0.0523377,-11.0703
0.93,-0.082118,-0.331359508369139,-0.0112874,0.056919,-0.0657152,-11.0736
0.931,-0.0828404,-0.335018736402697,-0.0115081,0.0339502,-0.0704474,-11.051
0.932,-0.0850565,-0.338799077139781,-0.0113691,0.0406768,-0.0768703,-11.0285
0.933,-0.0871106,-0.342637819706295,-0.0113347,0.0329782,-0.0828977,-10.9923
0.934,-0.0888419,-0.346444062117207,-0.0112505,0.0262341,-0.0675633,-10.994
0.935,-0.0907518,-0.350336104915251,-0.0116852,0.0382751,-0.0726429,-10.9831
0.936,-0.0937255,-0.354309709940481,-0.0118375,0.0369605,-0.0623469,-10.9668
0.937,-0.0951266,-0.358155115041639,-0.0116615,0.0411129,-0.0656342,-10.9699
0.938,-0.0966053,-0.362017137586907,-0.0115118,0.0422729,-0.053581,-10.9613
0.939,-0.0982932,-0.365998252248907,-0.011431,0.0237726,-0.0717235,-10.9537
0.94,-0.100343,-0.369844980772083,-0.0116455,0.032626,-0.0866631,-10.9285
0.941,-0.102499,-0.373717767115879,-0.0108331,0.0515915,-0.0602764,-10.9455
0.942,-0.102794,-0.377639695897144,-0.0102374,0.0486338,-0.0591731,-10.9158
0.943,-0.10402,-0.381622352867569,-0.0100287,0.0398405,-0.0874803,-10.9243
0.944,-0.106172,-0.385559418856102,-0.00957739,0.0481674,-0.0684812,-10.9087
0.945,-0.106675,-0.38938605492853,-0.00886347,0.052139,-0.0809662,-10.909
0.946,-0.106625,-0.393233571753976,-0.0086236,0.0339728,-0.0474735,-10.9128
0.947,-0.107911,-0.397065708961244,-0.00770754,0.0491773,-0.0525657,-10.9148
0.948,-0.108846,-0.400882313986474,-0.00659738,0.0418942,-0.0704568,-10.9201
0.949,-0.108851,-0.404584954955088,-0.00648814,0.0334233,-0.0652332,-10.9122
0.95,-0.108454,-0.408198072243595,-0.00559623,0.0244892,-0.0538262,-10.9186
0.951,-0.108964,-0.411816506744681,-0.00382195,0.0474126,-0.0685618,-10.9127
0.952,-0.108612,-0.415470119937825,-0.00419222,0.0279238,-0.073344,-10.8965
0.953,-0.108718,-0.419056970311679,-0.00332687,0.0466648,-0.0616274,-10.913
0.954,-0.107536,-0.422568715170683,-0.00322365,0.0438825,-0.0753961,-10.8929
0.955,-0.105657,-0.426175524704967,-0.00264303,0.0338675,-0.0799402,-10.8867
0.956,-0.102872,-0.429702209450862,-0.000890058,0.0527145,-0.067804,-10.9107
0.957,-0.100573,-0.43323363382556,0.000251065,0.0443091,-0.0560721,-10.886
0.958,-0.0981194,-0.43686354529176,0.000964436,0.0301259,-0.0864895,-10.8661
0.959,-0.0953573,-0.440478872964744,0.00149244,0.0418678,-0.0720699,-10.8201
0.96,-0.0920656,-0.444047898447723,0.00277413,0.0495401,-0.0789477,-10.8146
0.961,-0.0895419,-0.447606145420804,0.0029823,0.0420724,-0.0617735,-10.8222
0.962,-0.0857519,-0.451012616510495,0.00323281,0.0340382,-0.063368,-10.818
0.963,-0.083146,-0.454322978813609,0.00317984,0.0501243,-0.0717078,-10.7991
0.964,-0.0798841,-0.457605998087148,0.00421582,0.0632976,-0.079343,-10.7997
0.965,-0.0772914,-0.460822463946637,0.00462509,0.0331451,-0.0742113,-10.7802
0.966,-0.0733418,-0.463946882111895,0.0047522,0.0325636,-0.073453,-10.7992
0.967,-0.070323,-0.466975458071214,0.00440814,0.0293518,-0.0627904,-10.7915
0.968,-0.0675264,-0.470021963457018,0.0048312,0.0180942,-0.0548169,-10.7998
0.969,-0.064309,-0.472912628929374,0.00418416,0.0329765,-0.0745276,-10.7936
0.97,-0.0619865,-0.47582008955866,0.00472764,0.0227696,-0.0765965,-10.7814
0.971,-0.0584771,-0.478571917721262,0.00499305,0.0406533,-0.0675638,-10.7667
0.972,-0.056186,-0.481239743591374,0.00453332,0.0175671,-0.0526769,-10.7996
0.973,-0.0537866,-0.483782756655474,0.00373057,0.0154952,-0.0706945,-10.8357
0.974,-0.0506229,-0.486145346012909,0.00403825,0.0213804,-0.0713055,-10.8197
0.975,-0.0485737,-0.488564171883021,0.00305246,0.0462102,-0.0680932,-10.7961
0.976,-0.0471661,-0.490896574691688,0.00347368,0.0362436,-0.0954865,-10.8166
0.977,-0.0445802,-0.493081609655834,0.00211069,0.0238558,-0.0758923,-10.79
0.978,-0.0421107,-0.495396585797314,0.00193333,0.0559106,-0.0552954,-10.7856
0.979,-0.0396064,-0.497498949079665,0.00170139,0.0306408,-0.0598102,-10.7785
0.98,-0.0377545,-0.499566708961244,0.00204512,0.0313364,-0.0614191,-10.7694
0.981,-0.0364924,-0.501528554438911,0.000503019,0.0534629,-0.0638435,-10.7585
0.982,-0.0350564,-0.503464182009409,0.00112247,0.0332045,-0.0647312,-10.7663
0.983,-0.0338341,-0.505242925889176,-0.00077711,0.0270268,-0.0483496,-10.7574
0.984,-0.0324351,-0.507046011151248,-0.000984696,0.0383983,-0.0518406,-10.7526
0.985,-0.0307522,-0.508704062117207,-0.00143864,0.0362357,-0.0725542,-10.7306
0.986,-0.0300516,-0.510378434212693,-0.00185462,0.0417326,-0.0721611,-10.7223
0.987,-0.0288554,-0.511921611280293,-0.00263497,0.0394035,-0.066843,-10.7292
0.988,-0.0276821,-0.513359705044295,-0.00285396,0.0424322,-0.0621783,-10.7309
0.989,-0.0269878,-0.514871709606465,-0.00294079,0.0253328,-0.0562291,-10.7201
0.99,-0.0254959,-0.516131945807937,-0.00320301,0.0458736,-0.0801514,-10.7043
0.991,-0.0259785,-0.517366365931669,-0.00415241,0.029863,-0.0558454,-10.6862
0.992,-0.0241971,-0.518493747508323,-0.00482169,0.0298942,-0.084219,-10.6806
0.993,-0.0232534,-0.519539798474281,-0.0053318,0.0614514,-0.0695278,-10.6978
0.994,-0.0224406,-0.520534271522446,-0.00739802,0.0337502,-0.0755162,-10.6958
0.995,-0.0215219,-0.521534252894128,-0.00672404,0.0304444,-0.0580324,-10.6682
0.996,-0.0213994,-0.52233597945883,-0.00732346,0.0166236,-0.0651807,-10.6703
0.997,-0.0208934,-0.52314662532363,-0.00844558,0.0112887,-0.0599779,-10.651
0.998,-0.0215677,-0.5238448562949,-0.00878534,0.0349042,-0.0746371,-10.684
0.999,-0.021489,-0.524495403499511,-0.00956642,0.0391854,-0.0672081,-10.647
1,-0.0229919,-0.525068629240579,-0.00954365,0.0349908,-0.0614924,-10.6448
1.001,-0.0241468,-0.52560378767986,-0.0104357,0.0441602,-0.044163,-10.6268
1.002,-0.0270271,-0.525902696542365,-0.0104687,0.0263934,-0.0461158,-10.6243
1.003,-0.0272325,-0.526313482552144,-0.0107636,0.0392734,-0.0689168,-10.6374
1.004,-0.0300863,-0.526581761217644,-0.0111203,0.035679,-0.0524232,-10.6135
1.005,-0.0313199,-0.526726812183602,-0.0114065,0.0379121,-0.0526821,-10.6222
1.006,-0.0337234,-0.526812687061197,-0.0113262,0.039631,-0.0531094,-10.6043
1.007,-0.0352021,-0.526847546582202,-0.0113652,0.0475939,-0.0558726,-10.5967
1.008,-0.0369389,-0.526761177424428,-0.0111569,0.0546765,-0.0719386,-10.6208
1.009,-0.0396144,-0.5266756298858,-0.0114362,0.0411285,-0.0776132,-10.6039
1.01,-0.0406369,-0.526462791596809,-0.0112595,0.023035,-0.071804,-10.57
1.011,-0.042415,-0.526192374410788,-0.0108657,0.0430388,-0.0699897,-10.5799
1.012,-0.0442044,-0.525852448567235,-0.0102553,0.0372877,-0.0686591,-10.5782
1.013,-0.0460889,-0.525343951349344,-0.0104185,0.0495053,-0.0646222,-10.5747
1.014,-0.0474965,-0.524876476008688,-0.00972242,0.0390101,-0.072165,-10.5488
1.015,-0.0484255,-0.524245168922498,-0.00961326,0.0471416,-0.0632622,-10.5647
1.016,-0.0489545,-0.523623299920325,-0.00918285,0.0459757,-0.0714401,-10.564
1.017,-0.0505734,-0.522786148669721,-0.00867935,0.041544,-0.0769125,-10.5527
1.018,-0.0522214,-0.522014128082928,-0.00827095,0.0381088,-0.0700702,-10.5268
1.019,-0.0521832,-0.521075935992753,-0.00713421,0.0435834,-0.0600844,-10.5574
1.02,-0.0520145,-0.520185221512914,-0.00720198,0.0322863,-0.0579164,-10.5374
1.021,-0.0533391,-0.519076740630851,-0.00610286,0.0585083,-0.0760137,-10.5233
1.022,-0.0535458,-0.518035058822667,-0.00615792,0.0279688,-0.0814304,-10.5171
1.023,-0.054218,-0.516894141147028,-0.00510525,0.0469067,-0.0463321,-10.5379
1.024,-0.0547005,-0.515688152252653,-0.00396348,0.02447,-0.0594931,-10.5329
1.025,-0.0553378,-0.514338556374574,-0.00404104,0.0126501,-0.0360998,-10.5451
1.026,-0.0537493,-0.513060814453281,-0.00327756,0.0606937,-0.0553726,-10.539
1.027,-0.0542864,-0.511564091494323,-0.00259186,0.0301563,-0.0730854,-10.5465
1.028,-0.0521378,-0.510133034318925,-0.00187989,0.037586,-0.0626953,-10.5382
1.029,-0.0505006,-0.508570505408616,-0.00125952,0.0434021,-0.0583503,-10.5313
1.03,-0.0490503,-0.507018189820495,-0.000178964,0.050276,-0.0702415,-10.5341
1.031,-0.0467739,-0.505338787011828,-9.8604e-05,0.033794,-0.0529337,-10.5289
1.032,-0.043906,-0.503637844832446,0.000164086,0.0310393,-0.0693968,-10.5259
1.033,-0.0407889,-0.501835104224407,0.000912634,0.0180308,-0.0738159,-10.5288
1.034,-0.0374545,-0.499948031047198,0.00103243,0.0219702,-0.0700611,-10.5324
