TIME,TRUTH_N
14.392,37.9632
14.393,37.9727
14.394,37.9821
14.395,37.9915
14.396,38.0009
14.397,38.0104
14.398,38.0198
14.399,38.0292
14.4,38.0387
14.401,38.0481
14.402,38.0575
14.403,38.0669
14.404,38.0764
14.405,38.0858
14.406,38.0952
14.407,38.1046
14.408,38.1141
14.409,38.1235
14.41,38.1329
14.411,38.1423
14.412,38.1518
14.413,38.1612
14.414,38.1706
14.415,38.1801
14.416,38.1895
14.417,38.1989
14.418,38.2083
14.419,38.2178
14.42,38.2272
14.421,38.2366
14.422,38.246
14.423,38.2555
14.424,38.2649
14.425,38.2743
14.426,38.2838
14.427,38.2932
14.428,38.3026
14.429,38.312
14.43,38.3215
14.431,38.3309
14.432,38.3403
14.433,38.3498
14.434,38.3592
14.435,38.3686
14.436,38.378
14.437,38.3875
14.438,38.3969
14.439,38.4063
14.44,38.4158
14.441,38.4252
14.442,38.4346
14.443,38.444
14.444,38.4535
14.445,38.4629
14.446,38.4723
14.447,38.4818
14.448,38.4912
14.449,38.5006
14.45,38.5101
14.451,38.5195
14.452,38.5289
14.453,38.5383
14.454,38.5478
14.455,38.5572
14.456,38.5666
14.457,38.5761
14.458,38.5855
14.459,38.5949
14.46,38.6044
14.461,38.6138
14.462,38.6232
14.463,38.6327
14.464,38.6421
14.465,38.6515
14.466,38.6609
14.467,38.6704
14.468,38.6798
14.469,38.6892
14.47,38.6987
14.471,38.7081
14.472,38.7175
14.473,38.727
14.474,38.7364
14.475,38.7458
14.476,38.7553
14.477,38.7647
14.478,38.7741
14.479,38.7836
14.48,38.793
14.481,38.8024
14.482,38.8119
14.483,38.8213
14.484,38.8307
14.485,38.8402
14.486,38.8496
14.487,38.859
14.488,38.8684
14.489,38.8779
14.49,38.8873
14.491,38.8967
14.492,38.9062
14.493,38.9156
14.494,38.925
14.495,38.9345
14.496,38.9439
14.497,38.9534
14.498,38.9628
14.499,38.9722
14.5,38.9817
14.501,38.9911
14.502,39.0005
14.503,39.01
14.504,39.0194
14.505,39.0288
14.506,39.0383
14.507,39.0477
14.508,39.0571
14.509,39.0666
14.51,39.076
14.511,39.0854
14.512,39.0949
14.513,39.1043
14.514,39.1137
14.515,39.1232
14.516,39.1326
14.517,39.142
14.518,39.1515
14.519,39.1609
14.52,39.1703
14.521,39.1798
14.522,39.1892
14.523,39.1987
14.524,39.2081
14.525,39.2175
14.526,39.227
14.527,39.2364
14.528,39.2458
14.529,39.2553
14.53,39.2647
14.531,39.2741
14.532,39.2836
14.533,39.293
14.534,39.3025
14.535,39.3119
14.536,39.3213
14.537,39.3308
14.538,39.3402
14.539,39.3496
14.54,39.3591
14.541,39.3685
14.542,39.3779
14.543,39.3874
14.544,39.3968
14.545,39.4063
14.546,39.4157
14.547,39.4251
14.548,39.4346
14.549,39.444
14.55,39.4534
14.551,39.4629
14.552,39.4723
14.553,39.4818
14.554,39.4912
14.555,39.5006
14.556,39.5101
14.557,39.5195
14.558,39.529
14.559,39.5384
14.56,39.5478
14.561,39.5573
14.562,39.5667
14.563,39.5761
14.564,39.5856
14.565,39.595
14.566,39.6045
14.567,39.6139
14.568,39.6233
14.569,39.6328
14.57,39.6422
14.571,39.6517
14.572,39.6611
14.573,39.6705
14.574,39.68
14.575,39.6894
14.576,39.6989
14.577,39.7083
14.578,39.7177
14.579,39.7272
14.58,39.7366
14.581,39.7461
14.582,39.7555
14.583,39.7649
14.584,39.7744
14.585,39.7838
14.586,39.7933
14.587,39.8027
14.588,39.8121
14.589,39.8216
14.59,39.831
14.591,39.8405
14.592,39.8499
14.593,39.8593
14.594,39.8688
14.595,39.8782
14.596,39.8877
14.597,39.8971
14.598,39.9066
14.599,39.916
14.6,39.9254
14.601,39.9349
14.602,39.9443
14.603,39.9538
14.604,39.9632
14.605,39.9726
14.606,39.9821
14.607,39.9915
14.608,40.001
14.609,40.0104
14.61,40.0199
14.611,40.0293
14.612,40.0387
14.613,40.0482
14.614,40.0576
14.615,40.0671
14.616,40.0765
14.617,40.086
14.618,40.0954
14.619,40.1048
14.62,40.1143
14.621,40.1237
14.622,40.1332
14.623,40.1426
14.624,40.1521
14.625,40.1615
14.626,40.1709
14.627,40.1804
14.628,40.1898
14.629,40.1993
14.63,40.2087
14.631,40.2182
14.632,40.2276
14.633,40.2371
14.634,40.2465
14.635,40.2559
14.636,40.2654
14.637,40.2748
14.638,40.2843
14.639,40.2937
14.64,40.3032
14.641,40.3126
14.642,40.3221
14.643,40.3315
14.644,40.3409
14.645,40.3504
14.646,40.3598
14.647,40.3693
14.648,40.3787
14.649,40.3882
14.65,40.3976
14.651,40.4071
14.652,40.4165
14.653,40.426
14.654,40.4354
14.655,40.4448
14.656,40.4543
14.657,40.4637
14.658,40.4732
14.659,40.4826
14.66,40.4921
14.661,40.5015
14.662,40.511
14.663,40.5204
14.664,40.5299
14.665,40.5393
14.666,40.5488
14.667,40.5582
14.668,40.5677
14.669,40.5771
14.67,40.5865
14.671,40.596
14.672,40.6054
14.673,40.6149
14.674,40.6243
14.675,40.6338
14.676,40.6432
14.677,40.6527
14.678,40.6621
14.679,40.6716
14.68,40.681
14.681,40.6905
14.682,40.6999
14.683,40.7094
14.684,40.7188
14.685,40.7283
14.686,40.7377
14.687,40.7472
14.688,40.7566
14.689,40.7661
14.69,40.7755
14.691,40.785
14.692,40.7944
14.693,40.8038
14.694,40.8133
14.695,40.8227
14.696,40.8322
14.697,40.8416
14.698,40.8511
14.699,40.8605
14.7,40.87
14.701,40.8794
14.702,40.8889
14.703,40.8983
14.704,40.9078
14.705,40.9172
14.706,40.9267
14.707,40.9361
14.708,40.9456
14.709,40.955
14.71,40.9645
14.711,40.9739
14.712,40.9834
14.713,40.9928
14.714,41.0023
14.715,41.0117
14.716,41.0212
14.717,41.0306
14.718,41.0401
14.719,41.0495
14.72,41.059
14.721,41.0684
14.722,41.0779
14.723,41.0873
14.724,41.0968
14.725,41.1062
14.726,41.1157
14.727,41.1251
14.728,41.1346
14.729,41.144
14.73,41.1535
14.731,41.1629
14.732,41.1724
14.733,41.1818
14.734,41.1913
14.735,41.2007
14.736,41.2102
14.737,41.2196
14.738,41.2291
14.739,41.2386
14.74,41.248
14.741,41.2575
14.742,41.2669
14.743,41.2764
14.744,41.2858
14.745,41.2953
14.746,41.3047
14.747,41.3142
14.748,41.3236
14.749,41.3331
14.75,41.3425
14.751,41.352
14.752,41.3614
14.753,41.3709
14.754,41.3803
14.755,41.3898
14.756,41.3992
14.757,41.4087
14.758,41.4181
14.759,41.4276
14.76,41.437
14.761,41.4465
14.762,41.456
14.763,41.4654
14.764,41.4749
14.765,41.4843
14.766,41.4938
14.767,41.5032
14.768,41.5127
14.769,41.5221
14.77,41.5316
14.771,41.541
14.772,41.5505
14.773,41.5599
14.774,41.5694
14.775,41.5788
14.776,41.5883
14.777,41.5978
14.778,41.6072
14.779,41.6167
14.78,41.6261
14.781,41.6356
14.782,41.645
14.783,41.6545
14.784,41.6639
14.785,41.6734
14.786,41.6828
14.787,41.6923
14.788,41.7017
14.789,41.7112
14.79,41.7207
14.791,41.7301
14.792,41.7396
14.793,41.749
14.794,41.7585
14.795,41.7679
14.796,41.7774
14.797,41.7868
14.798,41.7963
14.799,41.8057
14.8,41.8152
14.801,41.8247
14.802,41.8341
14.803,41.8436
14.804,41.853
14.805,41.8625
14.806,41.8719
14.807,41.8814
14.808,41.8908
14.809,41.9003
14.81,41.9098
14.811,41.9192
14.812,41.9287
14.813,41.9381
14.814,41.9476
14.815,41.957
14.816,41.9665
14.817,41.9759
14.818,41.9854
14.819,41.9949
14.82,42.0043
14.821,42.0138
14.822,42.0232
14.823,42.0327
14.824,42.0421
14.825,42.0516
14.826,42.0611
14.827,42.0705
14.828,42.08
14.829,42.0894
14.83,42.0989
14.831,42.1083
14.832,42.1178
14.833,42.1272
14.834,42.1367
14.835,42.1462
14.836,42.1556
14.837,42.1651
14.838,42.1745
14.839,42.184
14.84,42.1934
14.841,42.2029
14.842,42.2124
14.843,42.2218
14.844,42.2313
14.845,42.2407
14.846,42.2502
14.847,42.2596
14.848,42.2691
14.849,42.2786
14.85,42.288
14.851,42.2975
14.852,42.3069
14.853,42.3164
14.854,42.3258
14.855,42.3353
14.856,42.3448
14.857,42.3542
14.858,42.3637
14.859,42.3731
14.86,42.3826
14.861,42.3921
14.862,42.4015
14.863,42.411
14.864,42.4204
14.865,42.4299
14.866,42.4393
14.867,42.4488
14.868,42.4583
14.869,42.4677
14.87,42.4772
14.871,42.4866
14.872,42.4961
14.873,42.5056
14.874,42.515
14.875,42.5245
14.876,42.5339
14.877,42.5434
14.878,42.5528
14.879,42.5623
14.88,42.5718
14.881,42.5812
14.882,42.5907
14.883,42.6001
14.884,42.6096
14.885,42.6191
14.886,42.6285
14.887,42.638
14.888,42.6474
14.889,42.6569
14.89,42.6664
14.891,42.6758
14.892,42.6853
14.893,42.6947
14.894,42.7042
14.895,42.7137
14.896,42.7231
14.897,42.7326
14.898,42.742
14.899,42.7515
14.9,42.761
14.901,42.7704
14.902,42.7799
14.903,42.7893
14.904,42.7988
14.905,42.8083
14.906,42.8177
14.907,42.8272
14.908,42.8366
14.909,42.8461
14.91,42.8556
14.911,42.865
14.912,42.8745
14.913,42.8839
14.914,42.8934
14.915,42.9029
14.916,42.9123
14.917,42.9218
14.918,42.9312
14.919,42.9407
14.92,42.9502
14.921,42.9596
14.922,42.9691
14.923,42.9786
14.924,42.988
14.925,42.9975
14.926,43.0069
14.927,43.0164
14.928,43.0259
14.929,43.0353
14.93,43.0448
14.931,43.0542
14.932,43.0637
14.933,43.0732
14.934,43.0826
14.935,43.0921
14.936,43.1016
14.937,43.111
14.938,43.1205
14.939,43.1299
14.94,43.1394
14.941,43.1489
14.942,43.1583
14.943,43.1678
14.944,43.1772
14.945,43.1867
14.946,43.1962
14.947,43.2056
14.948,43.2151
14.949,43.2246
14.95,43.234
14.951,43.2435
14.952,43.2529
14.953,43.2624
14.954,43.2719
14.955,43.2813
14.956,43.2908
14.957,43.3003
14.958,43.3097
14.959,43.3192
14.96,43.3287
14.961,43.3381
14.962,43.3476
14.963,43.357
14.964,43.3665
14.965,43.376
14.966,43.3854
14.967,43.3949
14.968,43.4044
14.969,43.4138
14.97,43.4233
14.971,43.4327
14.972,43.4422
14.973,43.4517
14.974,43.4611
14.975,43.4706
14.976,43.4801
14.977,43.4895
14.978,43.499
14.979,43.5085
14.98,43.5179
14.981,43.5274
14.982,43.5369
14.983,43.5463
14.984,43.5558
14.985,43.5652
14.986,43.5747
14.987,43.5842
14.988,43.5936
14.989,43.6031
14.99,43.6126
14.991,43.622
14.992,43.6315
14.993,43.641
14.994,43.6504
14.995,43.6599
14.996,43.6694
14.997,43.6788
14.998,43.6883
14.999,43.6978
15,43.7072
15.001,43.7167
15.002,43.7261
15.003,43.7356
15.004,43.7451
15.005,43.7545
15.006,43.764
15.007,43.7735
15.008,43.7829
15.009,43.7924
15.01,43.8019
15.011,43.8113
15.012,43.8208
15.013,43.8303
15.014,43.8397
15.015,43.8492
15.016,43.8587
15.017,43.8681
15.018,43.8776
15.019,43.8871
15.02,43.8965
15.021,43.906
15.022,43.9155
15.023,43.9249
15.024,43.9344
15.025,43.9439
15.026,43.9533
15.027,43.9628
15.028,43.9723
15.029,43.9817
15.03,43.9912
15.031,44.0007
15.032,44.0101
15.033,44.0196
15.034,44.0291
15.035,44.0385
15.036,44.048
15.037,44.0575
15.038,44.0669
15.039,44.0764
15.04,44.0859
15.041,44.0953
15.042,44.1048
15.043,44.1143
15.044,44.1237
15.045,44.1332
15.046,44.1427
15.047,44.1521
15.048,44.1616
15.049,44.1711
15.05,44.1805
15.051,44.19
15.052,44.1995
15.053,44.2089
15.054,44.2184
15.055,44.2279
15.056,44.2373
15.057,44.2468
15.058,44.2563
15.059,44.2658
15.06,44.2752
15.061,44.2847
15.062,44.2942
15.063,44.3036
15.064,44.3131
15.065,44.3226
15.066,44.332
15.067,44.3415
15.068,44.351
15.069,44.3604
15.07,44.3699
15.071,44.3794
15.072,44.3888
15.073,44.3983
15.074,44.4078
15.075,44.4173
15.076,44.4267
15.077,44.4362
15.078,44.4457
15.079,44.4551
15.08,44.4646
15.081,44.4741
15.082,44.4835
15.083,44.493
15.084,44.5025
15.085,44.5119
15.086,44.5214
15.087,44.5309
15.088,44.5404
15.089,44.5498
15.09,44.5593
15.091,44.5688
15.092,44.5782
15.093,44.5877
15.094,44.5972
15.095,44.6066
15.096,44.6161
15.097,44.6256
15.098,44.635
15.099,44.6445
15.1,44.654
15.101,44.6635
15.102,44.6729
15.103,44.6824
15.104,44.6919
15.105,44.7013
15.106,44.7108
15.107,44.7203
15.108,44.7298
15.109,44.7392
15.11,44.7487
15.111,44.7582
15.112,44.7676
15.113,44.7771
15.114,44.7866
15.115,44.796
15.116,44.8055
15.117,44.815
15.118,44.8245
15.119,44.8339
15.12,44.8434
15.121,44.8529
15.122,44.8623
15.123,44.8718
15.124,44.8813
15.125,44.8908
15.126,44.9002
15.127,44.9097
15.128,44.9192
15.129,44.9286
15.13,44.9381
15.131,44.9476
15.132,44.9571
15.133,44.9665
15.134,44.976
15.135,44.9855
15.136,44.995
15.137,45.0044
15.138,45.0139
15.139,45.0234
15.14,45.0328
15.141,45.0423
15.142,45.0518
15.143,45.0613
15.144,45.0707
15.145,45.0802
15.146,45.0897
15.147,45.0991
15.148,45.1086
15.149,45.1181
15.15,45.1276
15.151,45.137
15.152,45.1465
15.153,45.156
15.154,45.1655
15.155,45.1749
15.156,45.1844
15.157,45.1939
15.158,45.2033
15.159,45.2128
15.16,45.2223
15.161,45.2318
15.162,45.2412
15.163,45.2507
15.164,45.2602
15.165,45.2697
15.166,45.2791
15.167,45.2886
15.168,45.2981
15.169,45.3076
15.17,45.317
15.171,45.3265
15.172,45.336
15.173,45.3454
15.174,45.3549
15.175,45.3644
15.176,45.3739
15.177,45.3833
15.178,45.3928
15.179,45.4023
15.18,45.4118
15.181,45.4212
15.182,45.4307
15.183,45.4402
15.184,45.4497
15.185,45.4591
15.186,45.4686
15.187,45.4781
15.188,45.4876
15.189,45.497
15.19,45.5065
15.191,45.516
15.192,45.5255
15.193,45.5349
15.194,45.5444
15.195,45.5539
15.196,45.5634
15.197,45.5728
15.198,45.5823
15.199,45.5918
15.2,45.6013
15.201,45.6107
15.202,45.6202
15.203,45.6297
15.204,45.6392
15.205,45.6486
15.206,45.6581
15.207,45.6676
15.208,45.6771
15.209,45.6865
15.21,45.696
15.211,45.7055
15.212,45.715
15.213,45.7244
15.214,45.7339
15.215,45.7434
15.216,45.7529
15.217,45.7623
15.218,45.7718
15.219,45.7813
15.22,45.7908
15.221,45.8002
15.222,45.8097
15.223,45.8192
15.224,45.8287
15.225,45.8381
15.226,45.8476
15.227,45.8571
15.228,45.8666
15.229,45.876
15.23,45.8855
15.231,45.895
15.232,45.9045
15.233,45.9139
15.234,45.9234
15.235,45.9329
15.236,45.9424
15.237,45.9518
15.238,45.9613
15.239,45.9708
15.24,45.9803
15.241,45.9898
15.242,45.9992
15.243,46.0087
15.244,46.0182
15.245,46.0277
15.246,46.0371
15.247,46.0466
15.248,46.0561
15.249,46.0656
15.25,46.075
15.251,46.0845
15.252,46.094
15.253,46.1035
15.254,46.113
15.255,46.1224
15.256,46.1319
15.257,46.1414
15.258,46.1509
15.259,46.1603
15.26,46.1698
15.261,46.1793
15.262,46.1888
15.263,46.1982
15.264,46.2077
15.265,46.2172
15.266,46.2267
15.267,46.2362
15.268,46.2456
15.269,46.2551
15.27,46.2646
15.271,46.2741
15.272,46.2835
15.273,46.293
15.274,46.3025
15.275,46.312
15.276,46.3215
15.277,46.3309
15.278,46.3404
15.279,46.3499
15.28,46.3594
15.281,46.3688
15.282,46.3783
15.283,46.3878
15.284,46.3973
15.285,46.4068
15.286,46.4162
15.287,46.4257
15.288,46.4352
15.289,46.4447
15.29,46.4541
15.291,46.4636
15.292,46.4731
15.293,46.4826
15.294,46.4921
15.295,46.5015
15.296,46.511
15.297,46.5205
15.298,46.53
15.299,46.5394
15.3,46.5489
15.301,46.5584
15.302,46.5679
15.303,46.5774
15.304,46.5868
15.305,46.5963
15.306,46.6058
15.307,46.6153
15.308,46.6248
15.309,46.6342
15.31,46.6437
15.311,46.6532
15.312,46.6627
15.313,46.6721
15.314,46.6816
15.315,46.6911
15.316,46.7006
15.317,46.7101
15.318,46.7195
15.319,46.729
15.32,46.7385
15.321,46.748
15.322,46.7575
15.323,46.7669
15.324,46.7764
15.325,46.7859
15.326,46.7954
15.327,46.8049
15.328,46.8143
15.329,46.8238
15.33,46.8333
15.331,46.8428
15.332,46.8523
15.333,46.8617
15.334,46.8712
15.335,46.8807
15.336,46.8902
15.337,46.8996
15.338,46.9091
15.339,46.9186
15.34,46.9281
15.341,46.9376
15.342,46.947
15.343,46.9565
15.344,46.966
15.345,46.9755
15.346,46.985
15.347,46.9944
15.348,47.0039
15.349,47.0134
15.35,47.0229
15.351,47.0324
15.352,47.0418
15.353,47.0513
15.354,47.0608
15.355,47.0703
15.356,47.0798
15.357,47.0892
15.358,47.0987
15.359,47.1082
15.36,47.1177
15.361,47.1272
15.362,47.1367
15.363,47.1461
15.364,47.1556
15.365,47.1651
15.366,47.1746
15.367,47.1841
15.368,47.1935
15.369,47.203
15.37,47.2125
15.371,47.222
15.372,47.2315
15.373,47.2409
15.374,47.2504
15.375,47.2599
15.376,47.2694
15.377,47.2789
15.378,47.2883
15.379,47.2978
15.38,47.3073
15.381,47.3168
15.382,47.3263
15.383,47.3357
15.384,47.3452
15.385,47.3547
15.386,47.3642
15.387,47.3737
15.388,47.3832
15.389,47.3926
15.39,47.4021
15.391,47.4116
15.392,47.4211
15.393,47.4306
15.394,47.44
15.395,47.4495
15.396,47.459
15.397,47.4685
15.398,47.478
15.399,47.4874
15.4,47.4969
15.401,47.5064
15.402,47.5159
15.403,47.5254
15.404,47.5349
15.405,47.5443
15.406,47.5538
15.407,47.5633
15.408,47.5728
15.409,47.5823
15.41,47.5917
15.411,47.6012
15.412,47.6107
15.413,47.6202
15.414,47.6297
15.415,47.6392
15.416,47.6486
15.417,47.6581
15.418,47.6676
15.419,47.6771
15.42,47.6866
15.421,47.696
15.422,47.7055
15.423,47.715
15.424,47.7245
15.425,47.734
15.426,47.7435
15.427,47.7529
15.428,47.7624
15.429,47.7719
15.43,47.7814
15.431,47.7909
15.432,47.8004
15.433,47.8098
15.434,47.8193
15.435,47.8288
15.436,47.8383
15.437,47.8478
15.438,47.8572
15.439,47.8667
15.44,47.8762
15.441,47.8857
15.442,47.8952
15.443,47.9047
15.444,47.9141
15.445,47.9236
15.446,47.9331
15.447,47.9426
15.448,47.9521
15.449,47.9616
15.45,47.971
15.451,47.9805
15.452,47.99
15.453,47.9995
15.454,48.009
15.455,48.0185
15.456,48.0279
15.457,48.0374
15.458,48.0469
15.459,48.0564
15.46,48.0659
15.461,48.0754
15.462,48.0848
15.463,48.0943
15.464,48.1038
15.465,48.1133
15.466,48.1228
15.467,48.1323
15.468,48.1417
15.469,48.1512
15.47,48.1607
15.471,48.1702
15.472,48.1797
15.473,48.1892
15.474,48.1986
15.475,48.2081
15.476,48.2176
15.477,48.2271
15.478,48.2366
15.479,48.2461
15.48,48.2555
15.481,48.265
15.482,48.2745
15.483,48.284
15.484,48.2935
15.485,48.303
15.486,48.3124
15.487,48.3219
15.488,48.3314
15.489,48.3409
15.49,48.3504
15.491,48.3599
15.492,48.3694
15.493,48.3788
15.494,48.3883
15.495,48.3978
15.496,48.4073
15.497,48.4168
15.498,48.4263
15.499,48.4357
15.5,48.4452
15.501,48.4547
15.502,48.4642
15.503,48.4737
15.504,48.4832
15.505,48.4926
15.506,48.5021
15.507,48.5116
15.508,48.5211
15.509,48.5306
15.51,48.5401
15.511,48.5496
15.512,48.559
15.513,48.5685
15.514,48.578
15.515,48.5875
15.516,48.597
15.517,48.6065
15.518,48.616
15.519,48.6254
15.52,48.6349
15.521,48.6444
15.522,48.6539
15.523,48.6634
15.524,48.6729
15.525,48.6823
15.526,48.6918
15.527,48.7013
15.528,48.7108
15.529,48.7203
15.53,48.7298
15.531,48.7393
15.532,48.7487
15.533,48.7582
15.534,48.7677
15.535,48.7772
15.536,48.7867
15.537,48.7962
15.538,48.8057
15.539,48.8151
15.54,48.8246
15.541,48.8341
15.542,48.8436
15.543,48.8531
15.544,48.8626
15.545,48.8721
15.546,48.8815
15.547,48.891
15.548,48.9005
15.549,48.91
15.55,48.9195
15.551,48.929
15.552,48.9385
15.553,48.9479
15.554,48.9574
15.555,48.9669
15.556,48.9764
15.557,48.9859
15.558,48.9954
15.559,49.0049
15.56,49.0144
15.561,49.0238
15.562,49.0333
15.563,49.0428
15.564,49.0523
15.565,49.0618
15.566,49.0713
15.567,49.0808
15.568,49.0902
15.569,49.0997
15.57,49.1092
15.571,49.1187
15.572,49.1282
15.573,49.1377
15.574,49.1472
15.575,49.1567
15.576,49.1661
15.577,49.1756
15.578,49.1851
15.579,49.1946
15.58,49.2041
15.581,49.2136
15.582,49.2231
15.583,49.2326
15.584,49.242
15.585,49.2515
15.586,49.261
15.587,49.2705
15.588,49.28
15.589,49.2895
15.59,49.299
15.591,49.3085
15.592,49.3179
15.593,49.3274
15.594,49.3369
15.595,49.3464
15.596,49.3559
15.597,49.3654
15.598,49.3749
15.599,49.3844
15.6,49.3938
15.601,49.4033
15.602,49.4128
15.603,49.4223
15.604,49.4318
15.605,49.4413
15.606,49.4508
15.607,49.4603
15.608,49.4698
15.609,49.4792
15.61,49.4887
15.611,49.4982
15.612,49.5077
15.613,49.5172
15.614,49.5267
15.615,49.5362
15.616,49.5457
15.617,49.5552
15.618,49.5646
15.619,49.5741
15.62,49.5836
15.621,49.5931
15.622,49.6026
15.623,49.6121
15.624,49.6216
15.625,49.6311
15.626,49.6406
15.627,49.65
15.628,49.6595
15.629,49.669
15.63,49.6785
15.631,49.688
15.632,49.6975
15.633,49.707
15.634,49.7165
15.635,49.726
15.636,49.7355
15.637,49.7449
15.638,49.7544
15.639,49.7639
15.64,49.7734
15.641,49.7829
15.642,49.7924
15.643,49.8019
15.644,49.8114
15.645,49.8209
15.646,49.8304
15.647,49.8398
15.648,49.8493
15.649,49.8588
15.65,49.8683
15.651,49.8778
15.652,49.8873
15.653,49.8968
15.654,49.9063
15.655,49.9158
15.656,49.9253
15.657,49.9348
15.658,49.9442
15.659,49.9537
15.66,49.9632
15.661,49.9727
15.662,49.9822
15.663,49.9917
15.664,50.0012
15.665,50.0107
15.666,50.0202
15.667,50.0297
15.668,50.0392
15.669,50.0486
15.67,50.0581
15.671,50.0676
