TIME,FSP_X
24.23,0.061901
24.231,0.0618506
24.232,0.0618351
24.233,0.0618609
24.234,0.0618767
24.235,0.061923
24.236,0.0619456
24.237,0.0619591
24.238,0.0619729
24.239,0.061925
24.24,0.0619402
24.241,0.0620071
24.242,0.0620389
24.243,0.0620105
24.244,0.0620062
24.245,0.0621958
24.246,0.0623648
24.247,0.0623581
24.248,0.062387
24.249,0.0624405
24.25,0.0624886
24.251,0.0624695
24.252,0.0624389
24.253,0.0624418
24.254,0.0624924
24.255,0.06252
24.256,0.0624777
24.257,0.0624681
24.258,0.0624979
24.259,0.0625351
24.26,0.0625718
24.261,0.0625677
24.262,0.0625014
24.263,0.0624246
24.264,0.062332
24.265,0.0623291
24.266,0.0623788
24.267,0.0623446
24.268,0.0623315
24.269,0.0623527
24.27,0.0623894
24.271,0.0624478
24.272,0.0624223
24.273,0.0623812
24.274,0.0623434
24.275,0.0623325
24.276,0.0623705
24.277,0.0623742
24.278,0.0624254
24.279,0.062378
24.28,0.0622698
24.281,0.0623105
24.282,0.0623404
24.283,0.0622931
24.284,0.0622739
24.285,0.0623401
24.286,0.0623876
24.287,0.062377
24.288,0.0623631
24.289,0.0624079
24.29,0.0624604
24.291,0.0625053
24.292,0.0625069
24.293,0.0624944
24.294,0.0625334
24.295,0.0625598
24.296,0.0625655
24.297,0.0625401
24.298,0.0625092
24.299,0.0624756
24.3,0.0624804
24.301,0.0625149
24.302,0.0625269
24.303,0.0625498
24.304,0.0625576
24.305,0.0625871
24.306,0.0626385
24.307,0.0625863
24.308,0.062545
24.309,0.0625756
24.31,0.0626064
24.311,0.0625994
24.312,0.0625981
24.313,0.0626017
24.314,0.0625766
24.315,0.0625559
24.316,0.0625393
24.317,0.0625527
24.318,0.0626226
24.319,0.0626815
24.32,0.0626381
24.321,0.0625729
24.322,0.0625687
24.323,0.0624954
24.324,0.0623859
24.325,0.0624107
24.326,0.0624454
24.327,0.0624226
24.328,0.062438
24.329,0.0624522
24.33,0.0625006
24.331,0.0625188
24.332,0.0624794
24.333,0.0625343
24.334,0.06252
24.335,0.0624445
24.336,0.0624354
24.337,0.0624066
24.338,0.0623706
24.339,0.062368
24.34,0.0624268
24.341,0.0625067
24.342,0.0625535
24.343,0.0626207
24.344,0.0627088
24.345,0.0627583
24.346,0.062822
24.347,0.0628999
24.348,0.0628844
24.349,0.0628101
24.35,0.0628325
24.351,0.0628787
24.352,0.0629134
24.353,0.0629592
24.354,0.0629485
24.355,0.062929
24.356,0.0628726
24.357,0.0627836
24.358,0.062765
24.359,0.0628095
24.36,0.0628782
24.361,0.062879
24.362,0.06286
24.363,0.0628995
24.364,0.0629221
24.365,0.0628688
24.366,0.0628063
24.367,0.0628253
24.368,0.0628216
24.369,0.0627858
24.37,0.0627826
24.371,0.062817
24.372,0.0628026
24.373,0.0627515
24.374,0.0627666
24.375,0.0628355
24.376,0.0629381
24.377,0.0630292
24.378,0.0631299
24.379,0.0631846
24.38,0.0632367
24.381,0.0632552
24.382,0.0632574
24.383,0.0632845
24.384,0.0632544
24.385,0.0632616
24.386,0.0632619
24.387,0.063237
24.388,0.0632164
24.389,0.0632035
24.39,0.0632527
24.391,0.0633157
24.392,0.0632905
24.393,0.0632003
24.394,0.0631673
24.395,0.0632276
24.396,0.0633255
24.397,0.0633273
24.398,0.0632351
24.399,0.0632057
24.4,0.0631814
24.401,0.0631683
24.402,0.0632096
24.403,0.0632091
24.404,0.0632214
24.405,0.0633023
24.406,0.0633753
24.407,0.063419
24.408,0.0634849
24.409,0.0635835
24.41,0.0635926
24.411,0.0636024
24.412,0.0636833
24.413,0.0636986
24.414,0.0637365
24.415,0.063837
24.416,0.0638967
24.417,0.0639221
24.418,0.0638883
24.419,0.0637987
24.42,0.0637518
24.421,0.063754
24.422,0.0637694
24.423,0.0638099
24.424,0.0638293
24.425,0.063859
24.426,0.0638685
24.427,0.063881
24.428,0.0639369
24.429,0.06388
24.43,0.0637917
24.431,0.06375
24.432,0.0636347
24.433,0.0635369
24.434,0.0635263
24.435,0.0635036
24.436,0.0634584
24.437,0.0634642
24.438,0.0634215
24.439,0.0633064
24.44,0.0632732
24.441,0.0632305
24.442,0.0631943
24.443,0.0631988
24.444,0.0631668
24.445,0.0631108
24.446,0.0630239
24.447,0.0629168
24.448,0.062913
24.449,0.0630152
24.45,0.0630238
24.451,0.0629906
24.452,0.0629639
24.453,0.0629663
24.454,0.0629829
24.455,0.0629555
24.456,0.0629387
24.457,0.062963
24.458,0.063003
24.459,0.0630572
24.46,0.0631292
24.461,0.0630982
24.462,0.0630669
24.463,0.0630473
24.464,0.0630099
24.465,0.0630441
24.466,0.0631098
24.467,0.0631257
24.468,0.0631324
24.469,0.0631661
24.47,0.0631721
24.471,0.0632187
24.472,0.0632286
24.473,0.0631913
24.474,0.063204
24.475,0.0632323
24.476,0.0632781
24.477,0.0633288
24.478,0.0633358
24.479,0.0632744
24.48,0.0632783
24.481,0.0633394
24.482,0.0633028
24.483,0.0632642
24.484,0.0632807
24.485,0.0633012
24.486,0.0633535
24.487,0.0633876
24.488,0.0633336
24.489,0.0633108
24.49,0.0633106
24.491,0.0633006
24.492,0.0633033
24.493,0.0632979
24.494,0.0632996
24.495,0.0633148
24.496,0.0633426
24.497,0.0633837
24.498,0.0634059
24.499,0.0633846
24.5,0.0634166
24.501,0.0634489
24.502,0.0634353
24.503,0.0634254
24.504,0.0634608
24.505,0.0635078
24.506,0.0635672
24.507,0.063599
24.508,0.0635592
24.509,0.0635745
24.51,0.0635684
24.511,0.063541
24.512,0.0635901
24.513,0.0635877
24.514,0.0635907
24.515,0.0636677
24.516,0.0637532
24.517,0.0637647
24.518,0.063694
24.519,0.0637059
24.52,0.0637509
24.521,0.0637655
24.522,0.063767
24.523,0.0636629
24.524,0.0635078
24.525,0.063484
24.526,0.0635801
24.527,0.0636438
24.528,0.0637033
24.529,0.0638092
24.53,0.0638745
24.531,0.0638439
24.532,0.0638402
24.533,0.0639011
24.534,0.06392
24.535,0.0639668
24.536,0.064027
24.537,0.0640412
24.538,0.0639642
24.539,0.0638726
24.54,0.0638274
24.541,0.063846
24.542,0.0639634
24.543,0.0640138
24.544,0.0640245
24.545,0.0640508
24.546,0.0640077
24.547,0.0639519
24.548,0.0639456
24.549,0.063939
24.55,0.0639818
24.551,0.0640757
24.552,0.0641551
24.553,0.0642264
24.554,0.0642459
24.555,0.0642058
24.556,0.0641517
24.557,0.0641834
24.558,0.0641501
24.559,0.0639967
24.56,0.0639594
24.561,0.0639462
24.562,0.0639072
24.563,0.0638529
24.564,0.0638002
24.565,0.0637496
24.566,0.0636978
24.567,0.0637077
24.568,0.063705
24.569,0.0636644
24.57,0.0636723
24.571,0.0636857
24.572,0.0636355
24.573,0.063567
24.574,0.0635761
24.575,0.0636221
24.576,0.0636095
24.577,0.0635906
24.578,0.0635332
24.579,0.0634366
24.58,0.0634105
24.581,0.0634326
24.582,0.0634551
24.583,0.0634735
24.584,0.0634716
24.585,0.0634562
24.586,0.0634134
24.587,0.0634107
24.588,0.0635087
24.589,0.063577
24.59,0.0635691
24.591,0.0635642
24.592,0.0635777
24.593,0.0637332
24.594,0.0638138
24.595,0.0638043
24.596,0.0639055
24.597,0.0639692
24.598,0.0639281
24.599,0.0638602
24.6,0.0639881
24.601,0.0641291
24.602,0.0641868
24.603,0.0642158
24.604,0.0642048
24.605,0.0642669
24.606,0.0643102
24.607,0.0643562
24.608,0.0643833
24.609,0.0643237
24.61,0.0643305
24.611,0.0643087
24.612,0.0642716
24.613,0.0642732
24.614,0.0642091
24.615,0.0641583
24.616,0.0641224
24.617,0.0641409
24.618,0.0641905
24.619,0.0642076
24.62,0.0641882
24.621,0.0641575
24.622,0.0641582
24.623,0.0641971
24.624,0.0642247
24.625,0.0642514
24.626,0.0642267
24.627,0.0641841
24.628,0.0641937
24.629,0.0641835
24.63,0.0641346
24.631,0.0640852
24.632,0.0640915
24.633,0.0641097
24.634,0.0641429
24.635,0.0641593
24.636,0.0641893
24.637,0.0641899
24.638,0.0641102
24.639,0.0641143
24.64,0.0641126
24.641,0.0640617
24.642,0.0640404
24.643,0.0640435
24.644,0.0640435
24.645,0.0640191
24.646,0.0640607
24.647,0.0641222
24.648,0.0641353
24.649,0.0641013
24.65,0.0641057
24.651,0.0641202
24.652,0.0641188
24.653,0.0641082
24.654,0.0640818
24.655,0.0641032
24.656,0.0641628
24.657,0.0641799
24.658,0.0641591
24.659,0.0641701
24.66,0.0642283
24.661,0.0642318
24.662,0.0641477
24.663,0.0641671
24.664,0.0642009
24.665,0.0641972
24.666,0.0642022
24.667,0.0641427
24.668,0.0641134
24.669,0.0641399
24.67,0.0641721
24.671,0.0641557
24.672,0.0640916
24.673,0.0640454
24.674,0.064013
24.675,0.0640402
24.676,0.064054
24.677,0.0640942
24.678,0.0641473
24.679,0.0640854
24.68,0.0640895
24.681,0.0642082
24.682,0.0642101
24.683,0.0641488
24.684,0.0641011
24.685,0.0641041
24.686,0.0641535
24.687,0.0641547
24.688,0.0641421
24.689,0.0641516
24.69,0.0641397
24.691,0.0641115
24.692,0.0641148
24.693,0.0641287
24.694,0.0641225
24.695,0.0641165
24.696,0.0641304
24.697,0.0641606
24.698,0.0641657
24.699,0.0641751
24.7,0.0641676
24.701,0.0640896
24.702,0.0640354
24.703,0.0639624
24.704,0.0638646
24.705,0.0637852
24.706,0.063769
24.707,0.0637608
24.708,0.0637259
24.709,0.0637319
24.71,0.0636985
24.711,0.0637005
24.712,0.0637987
24.713,0.063831
24.714,0.0638286
24.715,0.0638461
24.716,0.063789
24.717,0.0636566
24.718,0.0635754
24.719,0.06361
24.72,0.0636928
24.721,0.0636897
24.722,0.0636001
24.723,0.0635646
24.724,0.0635654
24.725,0.0635324
24.726,0.0635569
24.727,0.0636558
24.728,0.0637013
24.729,0.0637174
24.73,0.06377
24.731,0.0637727
24.732,0.0637162
24.733,0.0635957
24.734,0.0634952
24.735,0.0634737
24.736,0.0634776
24.737,0.0635361
24.738,0.0636527
24.739,0.0637123
24.74,0.0636707
24.741,0.0636001
24.742,0.0635532
24.743,0.0635819
24.744,0.0636104
24.745,0.0636448
24.746,0.0637049
24.747,0.0637479
24.748,0.0637463
24.749,0.0636828
24.75,0.0636974
24.751,0.0637091
24.752,0.0637222
24.753,0.063794
24.754,0.063829
24.755,0.063852
24.756,0.0638853
24.757,0.0638991
24.758,0.0640224
24.759,0.0642063
24.76,0.064267
24.761,0.064252
24.762,0.0642744
24.763,0.0643388
24.764,0.0643075
24.765,0.064227
24.766,0.0642201
24.767,0.0642434
24.768,0.0642599
24.769,0.064334
24.77,0.0643725
24.771,0.0643254
24.772,0.0643109
24.773,0.0643429
24.774,0.0644084
24.775,0.0644364
24.776,0.0644074
24.777,0.0643532
24.778,0.0643611
24.779,0.064469
24.78,0.0645159
24.781,0.0644997
24.782,0.0645294
24.783,0.0646173
24.784,0.0647061
24.785,0.0647836
24.786,0.0648299
24.787,0.0648829
24.788,0.0649174
24.789,0.0648913
24.79,0.0648623
24.791,0.0648378
24.792,0.0647682
24.793,0.0647582
24.794,0.0648274
24.795,0.0648476
24.796,0.0648317
24.797,0.0647977
24.798,0.0647838
24.799,0.0648128
24.8,0.0648834
24.801,0.0649017
24.802,0.0649159
24.803,0.0649548
24.804,0.0649154
24.805,0.0648136
24.806,0.0647948
24.807,0.0648028
24.808,0.0647391
24.809,0.064703
24.81,0.0647051
24.811,0.0646979
24.812,0.0646853
24.813,0.064659
24.814,0.0645821
24.815,0.0644999
24.816,0.0644278
24.817,0.064386
24.818,0.0643349
24.819,0.0642574
24.82,0.0642791
24.821,0.0643398
24.822,0.0643289
24.823,0.0642865
24.824,0.0642259
24.825,0.0642491
24.826,0.0643301
24.827,0.0643599
24.828,0.0643945
24.829,0.0644105
24.83,0.0643996
24.831,0.0644481
24.832,0.0644783
24.833,0.0644343
24.834,0.0643809
24.835,0.0643372
24.836,0.0642777
24.837,0.0642942
24.838,0.064401
24.839,0.0644794
24.84,0.0644814
24.841,0.0644531
24.842,0.0644837
24.843,0.0644788
24.844,0.0644507
24.845,0.064463
24.846,0.0645131
24.847,0.0645897
24.848,0.0645674
24.849,0.0645066
24.85,0.0645562
24.851,0.0646358
24.852,0.0646272
24.853,0.0645702
24.854,0.064546
24.855,0.064527
24.856,0.0645514
24.857,0.0645333
24.858,0.0644514
24.859,0.0644548
24.86,0.0644623
24.861,0.0644921
24.862,0.0645157
24.863,0.0645499
24.864,0.064591
24.865,0.0645426
24.866,0.0644701
24.867,0.0643955
24.868,0.06437
24.869,0.0644059
24.87,0.064394
24.871,0.0643246
24.872,0.0643506
24.873,0.0644144
24.874,0.0644259
24.875,0.0644307
24.876,0.064441
24.877,0.0644205
24.878,0.0643573
24.879,0.0643822
24.88,0.0644287
24.881,0.0644687
24.882,0.0645379
24.883,0.0645424
24.884,0.0645305
24.885,0.0645421
24.886,0.0645917
24.887,0.0647826
24.888,0.0649289
24.889,0.0649779
24.89,0.0650303
24.891,0.0649974
24.892,0.0649136
24.893,0.0648822
24.894,0.0649606
24.895,0.0650149
24.896,0.06506
24.897,0.0651739
24.898,0.0652346
24.899,0.0652977
24.9,0.0653406
24.901,0.0653199
24.902,0.0653233
24.903,0.0653086
24.904,0.0652394
24.905,0.0652269
24.906,0.0652796
24.907,0.0653303
24.908,0.0654113
24.909,0.0655045
24.91,0.0655894
24.911,0.0656018
24.912,0.0655626
24.913,0.0655974
24.914,0.0656236
24.915,0.065582
24.916,0.0655213
24.917,0.0654967
24.918,0.0654884
24.919,0.0654118
24.92,0.0654029
24.921,0.0654314
24.922,0.0654207
24.923,0.0654067
24.924,0.0653134
24.925,0.0651877
24.926,0.0651196
24.927,0.0651435
24.928,0.0651595
24.929,0.065085
24.93,0.0650018
24.931,0.0649629
24.932,0.0649528
24.933,0.0649981
24.934,0.06503
24.935,0.0650565
24.936,0.0651582
24.937,0.0652105
24.938,0.0652041
24.939,0.0651573
24.94,0.0650704
24.941,0.0650212
24.942,0.0650349
24.943,0.0650532
24.944,0.0650422
24.945,0.0650818
24.946,0.0651287
24.947,0.0651171
24.948,0.065119
24.949,0.0651127
24.95,0.0650969
24.951,0.0651647
24.952,0.0652155
24.953,0.0651573
24.954,0.0650765
24.955,0.0650428
24.956,0.0650982
24.957,0.0651904
24.958,0.0652221
24.959,0.0651528
24.96,0.0650438
24.961,0.0649705
24.962,0.0649401
24.963,0.0648939
24.964,0.064845
24.965,0.0648882
24.966,0.0649997
24.967,0.0650495
24.968,0.064958
24.969,0.0648891
24.97,0.0649237
24.971,0.0649385
24.972,0.0649144
24.973,0.0649359
24.974,0.0649992
24.975,0.0650655
24.976,0.0651508
24.977,0.0652122
24.978,0.0652075
24.979,0.0652284
24.98,0.0652956
24.981,0.0653565
24.982,0.0653822
24.983,0.0653217
24.984,0.0653164
24.985,0.0652734
24.986,0.0651818
24.987,0.0651627
24.988,0.0651165
24.989,0.0650343
24.99,0.0649282
24.991,0.0648433
24.992,0.0647751
24.993,0.0647401
24.994,0.0647062
24.995,0.0645634
24.996,0.0644265
24.997,0.0644488
24.998,0.0644673
24.999,0.0644261
25,0.0644148
25.001,0.0644623
25.002,0.0645288
25.003,0.0646001
25.004,0.0646871
25.005,0.0646705
25.006,0.0646733
25.007,0.064706
25.008,0.0646919
25.009,0.0647226
25.01,0.0647169
25.011,0.0646403
25.012,0.0646127
25.013,0.064696
25.014,0.0646777
25.015,0.0645915
25.016,0.0645803
25.017,0.0645636
25.018,0.0645177
25.019,0.0645354
25.02,0.0645965
25.021,0.0645488
25.022,0.0644912
25.023,0.064476
25.024,0.0644522
25.025,0.0644198
25.026,0.0644376
25.027,0.0645162
25.028,0.0645972
25.029,0.0646341
25.03,0.0646155
25.031,0.0646388
25.032,0.0646718
25.033,0.0646348
25.034,0.0646157
25.035,0.0646068
25.036,0.0646041
25.037,0.0646162
25.038,0.064607
25.039,0.0646486
25.04,0.0646926
25.041,0.0647245
25.042,0.0647832
25.043,0.0648113
25.044,0.0648195
25.045,0.0648586
25.046,0.0648785
25.047,0.0648091
25.048,0.0647997
25.049,0.0648125
25.05,0.0647881
25.051,0.0647495
25.052,0.0646733
25.053,0.064696
25.054,0.0647324
25.055,0.0646824
25.056,0.0646484
25.057,0.0646001
25.058,0.0645781
25.059,0.0645513
25.06,0.064434
25.061,0.0644158
25.062,0.0644182
25.063,0.0644127
25.064,0.0644694
25.065,0.0644605
25.066,0.0644029
25.067,0.0643032
25.068,0.0642828
25.069,0.064297
25.07,0.0642884
25.071,0.0642755
25.072,0.0642295
25.073,0.0642651
25.074,0.0643185
25.075,0.0642821
25.076,0.0642892
25.077,0.0643244
25.078,0.0642825
25.079,0.0642224
25.08,0.0641088
25.081,0.064041
25.082,0.0640475
25.083,0.0640883
25.084,0.0640985
25.085,0.0640876
25.086,0.0641147
25.087,0.0641528
25.088,0.0641626
25.089,0.0641558
25.09,0.064231
25.091,0.0643469
25.092,0.0644452
25.093,0.0644525
25.094,0.0644146
25.095,0.064446
25.096,0.0644883
25.097,0.0644977
25.098,0.0644725
25.099,0.0644849
25.1,0.064522
25.101,0.0644707
25.102,0.0644853
25.103,0.0645872
25.104,0.064681
25.105,0.0647733
25.106,0.0648606
25.107,0.0649033
25.108,0.0648652
25.109,0.0648134
25.11,0.0648442
25.111,0.0648638
25.112,0.0648907
25.113,0.0649967
25.114,0.0650079
25.115,0.0649377
25.116,0.0648209
25.117,0.0646638
25.118,0.0645689
25.119,0.0645948
25.12,0.064672
25.121,0.0646816
25.122,0.0646535
25.123,0.0646139
25.124,0.0645616
25.125,0.0644976
25.126,0.0644058
25.127,0.0643456
25.128,0.0643256
25.129,0.0643687
25.13,0.0644695
25.131,0.0645179
25.132,0.0645552
25.133,0.0646247
25.134,0.0646415
25.135,0.0646081
25.136,0.0646364
25.137,0.0646934
25.138,0.0647416
25.139,0.0648112
25.14,0.0648055
25.141,0.0648051
25.142,0.0648313
25.143,0.064877
25.144,0.0649327
25.145,0.0649357
25.146,0.0649252
25.147,0.0649077
25.148,0.0649616
25.149,0.0649641
25.15,0.0648679
25.151,0.0648427
25.152,0.06486
25.153,0.0649139
25.154,0.0649788
25.155,0.0650013
25.156,0.0650598
25.157,0.0651179
25.158,0.0651057
25.159,0.0650775
25.16,0.0650093
25.161,0.0649152
25.162,0.0649338
25.163,0.0649889
25.164,0.0650449
25.165,0.0651
25.166,0.0651201
25.167,0.0651613
25.168,0.0651627
25.169,0.0651887
25.17,0.0652063
25.171,0.0652203
25.172,0.0652756
25.173,0.0652464
25.174,0.065217
25.175,0.0652606
25.176,0.0653419
25.177,0.065428
25.178,0.0654744
25.179,0.065525
25.18,0.0655481
25.181,0.0655428
25.182,0.0655739
25.183,0.0655723
25.184,0.0655087
25.185,0.065415
25.186,0.0653715
25.187,0.0653422
25.188,0.0652621
25.189,0.0652696
25.19,0.0652771
25.191,0.0652192
25.192,0.0652018
25.193,0.065249
25.194,0.0653161
25.195,0.0653063
25.196,0.0652089
25.197,0.0651893
25.198,0.0652232
25.199,0.0652484
25.2,0.0653407
25.201,0.0653599
25.202,0.0652825
25.203,0.0652371
25.204,0.0651925
25.205,0.0650942
25.206,0.0650167
25.207,0.065001
25.208,0.0649911
25.209,0.0649815
25.21,0.0650326
25.211,0.0650316
25.212,0.065025
25.213,0.0650378
25.214,0.0650792
25.215,0.0651803
25.216,0.0652682
25.217,0.0653601
25.218,0.0653811
25.219,0.0653324
25.22,0.0652658
25.221,0.0652535
25.222,0.0652793
25.223,0.0653162
25.224,0.0653832
25.225,0.065326
25.226,0.0652204
25.227,0.065185
25.228,0.065155
25.229,0.0651291
25.23,0.0651366
25.231,0.0651474
25.232,0.0651633
25.233,0.0651554
25.234,0.0651728
25.235,0.0652232
25.236,0.0651876
25.237,0.0651722
25.238,0.0651917
25.239,0.0652393
25.24,0.065215
25.241,0.0651992
25.242,0.0653019
25.243,0.0653685
25.244,0.0653882
25.245,0.0653728
25.246,0.0652785
25.247,0.0651541
25.248,0.0651233
25.249,0.0651302
25.25,0.0651225
25.251,0.0651426
25.252,0.0651688
25.253,0.0651829
25.254,0.0651559
25.255,0.0650793
25.256,0.0650837
25.257,0.0651765
25.258,0.0652003
25.259,0.0651822
25.26,0.0651597
25.261,0.0651476
25.262,0.0651728
25.263,0.0651867
25.264,0.065211
25.265,0.0652052
25.266,0.0651887
25.267,0.065191
25.268,0.0652511
25.269,0.0652624
25.27,0.0651924
25.271,0.0651688
25.272,0.0651422
25.273,0.0650963
25.274,0.0650464
25.275,0.0650568
25.276,0.0651332
25.277,0.0651665
25.278,0.0651391
25.279,0.0650858
25.28,0.0650006
25.281,0.0649086
25.282,0.0648735
25.283,0.0648659
25.284,0.0648308
25.285,0.0648359
25.286,0.0648805
25.287,0.0648891
25.288,0.0648765
25.289,0.0649163
25.29,0.0649567
25.291,0.0650096
25.292,0.0651135
25.293,0.0651251
25.294,0.0650823
25.295,0.06507
25.296,0.0650869
25.297,0.0650876
25.298,0.0651111
25.299,0.065154
25.3,0.065108
25.301,0.0650851
25.302,0.0650963
25.303,0.0650965
25.304,0.0650984
25.305,0.0651113
25.306,0.0651222
25.307,0.0650628
25.308,0.0650575
25.309,0.0650694
25.31,0.0650274
25.311,0.0650149
25.312,0.0650451
25.313,0.0650815
25.314,0.0650814
25.315,0.0651253
25.316,0.0651946
25.317,0.0652773
25.318,0.0652803
25.319,0.0651758
25.32,0.0651496
25.321,0.0651026
25.322,0.0650549
25.323,0.0650727
25.324,0.0650153
25.325,0.0650096
25.326,0.0651081
25.327,0.0651741
25.328,0.0651856
25.329,0.0651999
25.33,0.0651698
25.331,0.0650832
25.332,0.0650013
25.333,0.065011
25.334,0.0650521
25.335,0.0649979
25.336,0.0649386
25.337,0.0650531
25.338,0.0652054
25.339,0.0652029
25.34,0.0651889
25.341,0.0651447
25.342,0.0650903
25.343,0.065106
25.344,0.0651089
25.345,0.0651174
25.346,0.0651361
25.347,0.0650774
25.348,0.0649818
25.349,0.0649255
25.35,0.0649173
25.351,0.0649167
25.352,0.0648691
25.353,0.0648924
25.354,0.0649044
25.355,0.0648568
25.356,0.064896
25.357,0.0649522
25.358,0.0649673
25.359,0.0649515
25.36,0.0649367
25.361,0.064919
25.362,0.0649602
25.363,0.065036
25.364,0.0651078
25.365,0.0651356
25.366,0.0651645
25.367,0.0653782
25.368,0.0655796
25.369,0.0655943
25.37,0.0654602
25.371,0.0653494
25.372,0.0653061
25.373,0.0652599
25.374,0.0653099
25.375,0.065366
25.376,0.0654159
25.377,0.0654187
25.378,0.0653613
25.379,0.0652861
25.38,0.0651777
25.381,0.065108
25.382,0.0651493
25.383,0.0652072
25.384,0.0652175
25.385,0.0652304
25.386,0.0652003
25.387,0.0652294
25.388,0.0653283
25.389,0.0653769
25.39,0.0654127
25.391,0.0653908
25.392,0.0653352
25.393,0.0653424
25.394,0.0653997
25.395,0.0654768
25.396,0.0654071
25.397,0.0653023
25.398,0.0653404
25.399,0.0653582
25.4,0.0653841
25.401,0.0653855
25.402,0.0652787
25.403,0.065171
25.404,0.0651102
25.405,0.0650562
25.406,0.0650591
25.407,0.0651398
25.408,0.0651935
25.409,0.0652303
25.41,0.0652972
25.411,0.0653639
25.412,0.0653313
25.413,0.0652725
25.414,0.0652438
25.415,0.0652088
25.416,0.06517
25.417,0.0651453
25.418,0.0651297
25.419,0.0650359
25.42,0.0649527
25.421,0.0649808
25.422,0.0650299
25.423,0.0650194
25.424,0.0651238
25.425,0.0652013
25.426,0.0651946
25.427,0.0652362
25.428,0.0652765
25.429,0.0653007
25.43,0.0652685
25.431,0.0652566
25.432,0.0653007
25.433,0.0653681
25.434,0.0653346
25.435,0.0652629
25.436,0.0652581
25.437,0.06522
25.438,0.0651577
25.439,0.0652108
25.44,0.065267
25.441,0.0653063
25.442,0.0653603
25.443,0.0654331
25.444,0.0655318
25.445,0.0655974
25.446,0.065594
25.447,0.0655236
25.448,0.0656203
25.449,0.0657166
25.45,0.0656311
25.451,0.0655716
25.452,0.0655402
25.453,0.0655345
25.454,0.0654986
25.455,0.0654374
25.456,0.0654558
25.457,0.0653975
25.458,0.0653082
25.459,0.0652951
25.46,0.0652354
25.461,0.0651815
25.462,0.0651879
25.463,0.0651506
25.464,0.0651025
25.465,0.0651073
25.466,0.0651157
25.467,0.0651435
25.468,0.0652188
25.469,0.0653334
25.47,0.065347
25.471,0.0652938
25.472,0.0653362
25.473,0.0653638
25.474,0.0653891
25.475,0.0654725
25.476,0.0655536
25.477,0.0655963
25.478,0.0656278
25.479,0.0656543
25.48,0.0657021
25.481,0.0658014
25.482,0.0658929
25.483,0.0658775
25.484,0.0658725
25.485,0.065949
25.486,0.0660199
25.487,0.0661115
25.488,0.066139
25.489,0.0661444
25.49,0.0661223
25.491,0.0660538
25.492,0.065977
25.493,0.0659194
25.494,0.0659268
25.495,0.0659161
25.496,0.0659343
25.497,0.0659161
25.498,0.0658141
25.499,0.0657356
25.5,0.0656865
25.501,0.0656849
25.502,0.0657398
25.503,0.0657815
25.504,0.0657852
25.505,0.0657485
25.506,0.0657572
25.507,0.0658467
25.508,0.0659068
25.509,0.0658979
25.51,0.0658885
25.511,0.0658988
25.512,0.065946
25.513,0.0660583
25.514,0.0661593
25.515,0.066195
25.516,0.0660956
25.517,0.0660546
25.518,0.0660704
25.519,0.0660843
25.52,0.0661256
25.521,0.0661067
25.522,0.0660841
25.523,0.0660712
25.524,0.0660901
25.525,0.0660854
25.526,0.0660423
25.527,0.0659821
25.528,0.0659497
25.529,0.0659198
25.53,0.0658478
25.531,0.0657721
25.532,0.0656958
25.533,0.0657121
25.534,0.0657165
25.535,0.0656733
25.536,0.0656578
25.537,0.0656322
25.538,0.0656159
25.539,0.0656449
25.54,0.0656694
25.541,0.0657057
25.542,0.0657971
25.543,0.0658025
25.544,0.0658038
25.545,0.0658282
25.546,0.0657568
25.547,0.065731
25.548,0.0657088
25.549,0.0656464
25.55,0.0656179
25.551,0.0656044
25.552,0.0656474
25.553,0.0656498
25.554,0.0655659
25.555,0.065529
25.556,0.0655301
25.557,0.0655593
25.558,0.0656112
25.559,0.0656036
25.56,0.0655668
25.561,0.0655683
25.562,0.0656422
25.563,0.0657157
25.564,0.0657166
25.565,0.0656579
25.566,0.0656284
25.567,0.0656367
25.568,0.0655897
25.569,0.0655663
25.57,0.0655779
25.571,0.065519
25.572,0.0654202
25.573,0.0653511
25.574,0.0653409
25.575,0.0652946
25.576,0.0651965
25.577,0.0651404
25.578,0.0651264
25.579,0.0651944
25.58,0.0652482
25.581,0.0652415
25.582,0.0652258
25.583,0.065257
25.584,0.0652631
25.585,0.0652202
25.586,0.0652615
25.587,0.0653532
25.588,0.0654342
25.589,0.0655116
25.59,0.0655384
25.591,0.0655013
25.592,0.0654737
25.593,0.0654632
25.594,0.065452
25.595,0.065457
25.596,0.0654583
25.597,0.0654024
25.598,0.0654087
25.599,0.0654463
25.6,0.0654246
25.601,0.065411
25.602,0.0653926
25.603,0.0653735
25.604,0.0653536
25.605,0.065337
25.606,0.0653106
25.607,0.0652956
25.608,0.0652789
25.609,0.0652948
25.61,0.065307
25.611,0.0652672
25.612,0.0653056
25.613,0.0653747
25.614,0.0653476
25.615,0.0652988
25.616,0.0653334
25.617,0.0653901
25.618,0.0653672
25.619,0.0653135
25.62,0.0653527
25.621,0.065396
25.622,0.0653871
25.623,0.0654003
25.624,0.0654765
25.625,0.0655774
25.626,0.065681
25.627,0.0657338
25.628,0.0656961
25.629,0.0656667
25.63,0.0656521
25.631,0.0656848
25.632,0.0657248
25.633,0.0657064
25.634,0.0656761
25.635,0.0656216
25.636,0.0655998
25.637,0.0656063
25.638,0.0655991
25.639,0.0656331
25.64,0.0657311
25.641,0.0657958
